timestamp,value,,Date,Lowest value
05/02/2015 19:50,39.43722151,,,
05/02/2015 19:55,39.26631264,,,
05/02/2015 20:05,38.91839102,,,
05/02/2015 20:10,38.79631325,,,
05/02/2015 20:15,39.24189709,,,
05/02/2015 20:20,39.19306598,,,
05/02/2015 20:25,39.46774095,,,
05/02/2015 20:30,39.19306598,,,
05/02/2015 20:35,39.24189709,,,
05/02/2015 20:40,38.84514436,,,
05/02/2015 20:45,39.16865043,,,
05/02/2015 20:50,39.3395593,,,
05/02/2015 20:55,39.54098761,,,
05/02/2015 21:00,39.58981871,,,
05/02/2015 21:05,39.66306537,,,
05/02/2015 21:20,38.7718977,,,
05/02/2015 21:25,38.72306659,,,
05/02/2015 21:35,37.95397668,,,
05/02/2015 21:50,39.29072819,,,
05/02/2015 22:10,38.39956052,,,
05/02/2015 22:15,38.55215772,,,
05/02/2015 22:20,38.89397546,,,
05/02/2015 22:25,38.74748215,,,
05/02/2015 22:30,38.91839102,,,
05/02/2015 22:35,39.3395593,,,
05/02/2015 22:40,39.36397485,,,
05/02/2015 22:45,39.54098761,,,
05/02/2015 22:50,39.63864982,,,
05/02/2015 22:55,39.26631264,,,
05/02/2015 23:05,36.12281023,,,
05/02/2015 23:10,36.51956296,,,
05/02/2015 23:35,33.93151437,,,
05/02/2015 23:45,32.36281511,,,
05/02/2015 23:50,32.01489349,,,
06/02/2015 00:00,32.48489288,,,
06/02/2015 00:05,32.36281511,,,
06/02/2015 00:10,31.96606238,,,
06/02/2015 00:15,31.69138741,,,
06/02/2015 00:20,31.74021852,,,
06/02/2015 00:25,32.08814015,,,
06/02/2015 00:30,31.96606238,,,
06/02/2015 00:40,30.73918086,,,
06/02/2015 00:45,30.94060917,,,
06/02/2015 00:50,31.11762193,,,
06/02/2015 00:55,31.3373619,,,
06/02/2015 01:05,30.44009034,,,
06/02/2015 01:10,30.78801196,,,
06/02/2015 01:15,31.03827138,,,
06/02/2015 01:20,31.23969969,,,
06/02/2015 01:25,31.09320637,,,
06/02/2015 01:30,30.86736251,,,
06/02/2015 01:35,30.86736251,,,
06/02/2015 01:40,31.11762193,,,
06/02/2015 01:45,31.11762193,,,
06/02/2015 01:50,30.84294696,,,
06/02/2015 01:55,30.56827199,,,
06/02/2015 02:00,30.8185314,,,
06/02/2015 02:05,30.71476531,,,
06/02/2015 02:10,30.78801196,,,
06/02/2015 02:15,30.98944027,,,
06/02/2015 02:20,30.98944027,,,
06/02/2015 02:25,31.23969969,,,
06/02/2015 02:30,31.28853079,,,
06/02/2015 02:35,31.441128,,,
06/02/2015 02:45,30.14099982,,,
06/02/2015 02:50,30.61710309,,,
06/02/2015 02:55,30.84294696,,,
06/02/2015 03:10,31.01385583,,,
06/02/2015 03:15,31.3373619,,,
06/02/2015 03:20,31.53879021,,,
06/02/2015 03:25,31.71580297,,,
06/02/2015 03:35,31.14203748,,,
06/02/2015 03:40,31.4899591,,,
06/02/2015 03:45,31.69138741,,,
06/02/2015 03:50,31.78904962,,,
06/02/2015 03:55,31.83788073,,,
